"legis.names","mean.x","vars.x","party","session"
"林宏宗",0.598843899328779,0.00131565408330385,"O1","3rd Session"
"林建榮",2.11739945017819,0.00131565408330385,"K","3rd Session"
"林志嘉",1.99965635488524,0.00131565408330385,"K","3rd Session"
"林忠正",-2.63661367209904,0.00131565408330385,"D","3rd Session"
"林政則",1.70501013088316,0.00131565408330385,"K","3rd Session"
"林文郎",-2.76044672551574,0.00131565408330385,"D","3rd Session"
"林明義",1.74243852646647,0.00131565408330385,"K","3rd Session"
"林源山",1.74499953429529,0.00131565408330385,"K","3rd Session"
"林濁水",-2.61298670118423,0.00131565408330385,"D","3rd Session"
"林炳坤",2.01649933868082,0.00131565408330385,"K","3rd Session"
"林瑞卿",-2.61349304350799,0.00131565408330385,"D","3rd Session"
"林耀興",1.8416399994006,0.00131565408330385,"K","3rd Session"
"林豐喜",-2.70279986345496,0.00131565408330385,"D","3rd Session"
"林郁方",-0.591717130285428,0.00131565408330385,"k2","3rd Session"
"林錫山",2.12345665346384,0.00131565408330385,"K","3rd Session"
"柯建銘",-2.37882390861978,0.00131565408330385,"D","3rd Session"
"楊吉雄",2.23033071793713,0.00131565408330385,"K","3rd Session"
"沈富雄",-2.71602171952796,0.00131565408330385,"D","3rd Session"
"沈智慧",2.11191833325261,0.00131565408330385,"K","3rd Session"
"洪冬桂",1.69853726741569,0.00131565408330385,"K","3rd Session"
"洪奇昌",-2.64075546564619,0.00131565408330385,"D","3rd Session"
"洪性榮",1.91490740728632,0.00131565408330385,"K","3rd Session"
"洪昭男",2.10569234649166,0.00131565408330385,"K","3rd Session"
"洪玉欽",2.06016865297549,0.00131565408330385,"K","3rd Session"
"洪秀柱",2.04743038645833,0.00131565408330385,"K","3rd Session"
"游淮銀",2.09817868455293,0.00131565408330385,"K","3rd Session"
"潘維剛",2.01971255309195,0.00131565408330385,"K","3rd Session"
"王令麟",2.19688765270179,0.00131565408330385,"K","3rd Session"
"王天競",2.08516253004454,0.00131565408330385,"K","3rd Session"
"王志雄",1.2372060507869,0.00131565408330385,"K","3rd Session"
"王拓",-2.79050439893513,0.00131565408330385,"D","3rd Session"
"王素筠",1.69118148434625,0.00131565408330385,"K","3rd Session"
"王金平",1.98974304029992,0.00131565408330385,"K","3rd Session"
"王雪峰",-2.54333944909347,0.00131565408330385,"D","3rd Session"
"王顯明",1.39274002839305,0.00131565408330385,"K","3rd Session"
"瓦歷斯貝林",0.126101324737765,0.00131565408330385,"K","3rd Session"
"盧修一",-2.37256265378071,0.00131565408330385,"D","3rd Session"
"簡金卿",2.1178006000397,0.00131565408330385,"K","3rd Session"
"簡錫皆",-2.8548877789775,0.00131565408330385,"D","3rd Session"
"羅傳進",2.19509882110365,0.00131565408330385,"K","3rd Session"
"羅福助",1.22817670668233,0.00131565408330385,"O1","3rd Session"
"翁重鈞",1.69142463754083,0.00131565408330385,"K","3rd Session"
"翁金珠",-2.68834329232112,0.00131565408330385,"D","3rd Session"
"范巽綠",-2.66181171242236,0.00131565408330385,"D","3rd Session"
"范振宗",-1.90613622423184,0.00131565408330385,"D","3rd Session"
"莊金生",2.05565264262577,0.00131565408330385,"K","3rd Session"
"葉菊蘭",-2.80752302415346,0.00131565408330385,"D","3rd Session"
"葛雨琴",2.18718098088968,0.00131565408330385,"K","3rd Session"
"蔡中涵",-0.148078707747635,0.00131565408330385,"K","3rd Session"
"蔡勝邦",1.61207547124885,0.00131565408330385,"K","3rd Session"
"蔡同榮",-2.45587860068386,0.00131565408330385,"D","3rd Session"
"蔡式淵",-2.78524142518929,0.00131565408330385,"D","3rd Session"
"蔡明憲",-2.61974622227675,0.00131565408330385,"D","3rd Session"
"蔡正揚",-0.648377759367796,0.00131565408330385,"k2","3rd Session"
"蔡煌瑯",-2.63171385474857,0.00131565408330385,"D","3rd Session"
"蔡璧煌",2.14791960645064,0.00131565408330385,"K","3rd Session"
"蕭萬長",2.01998453453559,0.00131565408330385,"K","3rd Session"
"蕭裕珍",-2.69837077933299,0.00131565408330385,"D","3rd Session"
"蕭金蘭",1.98441379736807,0.00131565408330385,"K","3rd Session"
"蘇嘉全",-2.45657410837643,0.00131565408330385,"D","3rd Session"
"蘇煥智",-2.69324353405473,0.00131565408330385,"D","3rd Session"
"蘇貞昌",-2.47071420631747,0.00131565408330385,"D","3rd Session"
"許添財",-2.29978943591639,0.00131565408330385,"O1","3rd Session"
"許舒博",1.77938874141737,0.00131565408330385,"K","3rd Session"
"謝啟大",-0.714262350171686,0.00131565408330385,"k2","3rd Session"
"謝欽宗",1.66008186802093,0.00131565408330385,"K","3rd Session"
"謝聰敏",-2.77051601120356,0.00131565408330385,"D","3rd Session"
"謝錦川",-2.5330922436432,0.00131565408330385,"D","3rd Session"
"賴來焜",-0.656080340921052,0.00131565408330385,"k2","3rd Session"
"趙永清",0.602994625719865,0.00131565408330385,"K","3rd Session"
"邱垂貞",-2.64457224611028,0.00131565408330385,"D","3rd Session"
"郁慕明",-0.597996431076591,0.00131565408330385,"k2","3rd Session"
"郝龍斌",-0.577013823285028,0.00131565408330385,"k2","3rd Session"
"郭廷才",1.8796305505126,0.00131565408330385,"K","3rd Session"
