"legis.names","mean.x","vars.x","party","year","session"
"全文盛",0.906883472523758,0.00141895647152413,"K",1998,"3rd Session"
"劉光華",1.15080381662424,0.00141895647152413,"K",1998,"3rd Session"
"劉國昭",1.125817421977,0.00141895647152413,"K",1998,"3rd Session"
"劉松藩",0.700284909298013,0.00141895647152413,"K",1998,"3rd Session"
"劉盛良",1.16814328590805,0.00141895647152413,"K",1998,"3rd Session"
"劉進興",-1.54767667819585,0.00141895647152413,"D",1998,"3rd Session"
"吳克清",1.1110660415163,0.00141895647152413,"K",1998,"3rd Session"
"吳惠祖",1.12716847093697,0.00141895647152413,"K",1998,"3rd Session"
"周伯倫",-1.50336439122686,0.00141895647152413,"D",1998,"3rd Session"
"周荃",-0.222563458873163,0.00141895647152413,"k2",1998,"3rd Session"
"周陽山",-0.282677915662517,0.00141895647152413,"k2",1998,"3rd Session"
"姚立明",-0.26291454470445,0.00141895647152413,"k2",1998,"3rd Session"
"尤宏",-1.54480152543025,0.00141895647152413,"D",1998,"3rd Session"
"巴燕達魯",-1.63917730980115,0.00141895647152413,"D",1998,"3rd Session"
"廖大林",-1.58179166273572,0.00141895647152413,"D",1998,"3rd Session"
"廖學廣",0.0412826465248955,0.00141895647152413,"O1",1998,"3rd Session"
"廖福本",1.08897223483683,0.00141895647152413,"K",1998,"3rd Session"
"張俊宏",-1.59168679950231,0.00141895647152413,"D",1998,"3rd Session"
"張俊雄",-1.61541538797148,0.00141895647152413,"D",1998,"3rd Session"
"張光錦",1.15777750261394,0.00141895647152413,"K",1998,"3rd Session"
"張文儀",0.809899083424845,0.00141895647152413,"K",1998,"3rd Session"
"張旭成",-1.56510257661442,0.00141895647152413,"D",1998,"3rd Session"
"張晉城",0.854816484632257,0.00141895647152413,"D",1998,"3rd Session"
"彭紹瑾",-1.66047026290143,0.00141895647152413,"D",1998,"3rd Session"
"徐中雄",0.659699427719076,0.00141895647152413,"K",1998,"3rd Session"
"徐少萍",1.15069343778289,0.00141895647152413,"K",1998,"3rd Session"
"徐成焜",-0.631718476830981,0.00141895647152413,"K",1998,"3rd Session"
"施台生",0.897995749251813,0.00141895647152413,"K",1998,"3rd Session"
"施明德",-1.45514379337096,0.00141895647152413,"D",1998,"3rd Session"
"曹爾忠",1.06263569415997,0.00141895647152413,"K",1998,"3rd Session"
"曾振農",1.02611136647488,0.00141895647152413,"K",1998,"3rd Session"
"曾永權",1.19658495636275,0.00141895647152413,"K",1998,"3rd Session"
"朱惠良",-0.291329762298578,0.00141895647152413,"k2",1998,"3rd Session"
"朱星羽",-1.37092079621384,0.00141895647152413,"D",1998,"3rd Session"
"朱高正",-0.198453808057773,0.00141895647152413,"k2",1998,"3rd Session"
"朱鳳芝",1.06803279615371,0.00141895647152413,"K",1998,"3rd Session"
"李俊毅",-1.46791756717588,0.00141895647152413,"D",1998,"3rd Session"
"李友吉",1.04616459939562,0.00141895647152413,"K",1998,"3rd Session"
"李必賢",1.05415129964032,0.00141895647152413,"K",1998,"3rd Session"
"李慶華",-0.286132328235864,0.00141895647152413,"k2",1998,"3rd Session"
"李應元",-1.57547698233262,0.00141895647152413,"D",1998,"3rd Session"
"李文郎",1.13811213580253,0.00141895647152413,"K",1998,"3rd Session"
"李顯榮",0.864690350928443,0.00141895647152413,"K",1998,"3rd Session"
"李鳴皋",1.15697013761143,0.00141895647152413,"K",1998,"3rd Session"
"杜振榮",1.03859625150731,0.00141895647152413,"K",1998,"3rd Session"
"林哲夫",-1.56128650397815,0.00141895647152413,"D",1998,"3rd Session"
"林國龍",1.08658457683342,0.00141895647152413,"K",1998,"3rd Session"
"林宏宗",0.428175620188205,0.00141895647152413,"O1",1998,"3rd Session"
"林建榮",0.957385999626106,0.00141895647152413,"K",1998,"3rd Session"
"林忠正",-1.48651308814198,0.00141895647152413,"D",1998,"3rd Session"
"林政則",0.933274943633387,0.00141895647152413,"K",1998,"3rd Session"
"林文郎",-1.59870242917871,0.00141895647152413,"D",1998,"3rd Session"
"林明義",0.894275197851499,0.00141895647152413,"K",1998,"3rd Session"
"林源山",1.04413016580729,0.00141895647152413,"K",1998,"3rd Session"
"林濁水",-1.50266821560483,0.00141895647152413,"D",1998,"3rd Session"
"林炳坤",1.1218923476688,0.00141895647152413,"K",1998,"3rd Session"
"林瑞卿",-1.49992696787533,0.00141895647152413,"D",1998,"3rd Session"
"林耀興",0.852283396539301,0.00141895647152413,"K",1998,"3rd Session"
"林豐喜",-1.61264816590987,0.00141895647152413,"D",1998,"3rd Session"
"林郁方",-0.197336311786417,0.00141895647152413,"k2",1998,"3rd Session"
"林錫山",0.999080321129634,0.00141895647152413,"K",1998,"3rd Session"
"柯建銘",-1.40981255692779,0.00141895647152413,"D",1998,"3rd Session"
"楊吉雄",1.19569302117337,0.00141895647152413,"K",1998,"3rd Session"
"沈富雄",-1.52693138783596,0.00141895647152413,"D",1998,"3rd Session"
"沈智慧",0.958879252156984,0.00141895647152413,"K",1998,"3rd Session"
"洪奇昌",-1.54797217439716,0.00141895647152413,"D",1998,"3rd Session"
"洪性榮",1.02147626961177,0.00141895647152413,"K",1998,"3rd Session"
"洪昭男",1.0697593413971,0.00141895647152413,"K",1998,"3rd Session"
"洪玉欽",1.12996903311746,0.00141895647152413,"K",1998,"3rd Session"
"洪秀柱",1.14265270671115,0.00141895647152413,"K",1998,"3rd Session"
"游淮銀",1.11361671704956,0.00141895647152413,"K",1998,"3rd Session"
"潘維剛",1.06676360238295,0.00141895647152413,"K",1998,"3rd Session"
"王令麟",1.1432373662361,0.00141895647152413,"K",1998,"3rd Session"
"王天競",1.13354243372997,0.00141895647152413,"K",1998,"3rd Session"
"王志雄",0.700813084671886,0.00141895647152413,"K",1998,"3rd Session"
"王拓",-1.71350976205375,0.00141895647152413,"D",1998,"3rd Session"
"王素筠",0.684887698737681,0.00141895647152413,"K",1998,"3rd Session"
"王金平",0.983413463961615,0.00141895647152413,"K",1998,"3rd Session"
"王雪峰",-1.40926986606835,0.00141895647152413,"D",1998,"3rd Session"
"瓦歷斯貝林",-0.0684860280106313,0.00141895647152413,"K",1998,"3rd Session"
"簡金卿",1.14028122442886,0.00141895647152413,"K",1998,"3rd Session"
"簡錫皆",-1.77507367824265,0.00141895647152413,"D",1998,"3rd Session"
"羅傳進",1.14562369713968,0.00141895647152413,"K",1998,"3rd Session"
"羅福助",0.917830931834509,0.00141895647152413,"O1",1998,"3rd Session"
"翁重鈞",1.04395305756619,0.00141895647152413,"K",1998,"3rd Session"
"翁金珠",-1.49960198441838,0.00141895647152413,"D",1998,"3rd Session"
"范巽綠",-1.54911262812371,0.00141895647152413,"D",1998,"3rd Session"
"范振宗",-1.34823858352689,0.00141895647152413,"D",1998,"3rd Session"
"莊金生",1.11420427199151,0.00141895647152413,"K",1998,"3rd Session"
"葉菊蘭",-1.67591216574276,0.00141895647152413,"D",1998,"3rd Session"
"葛雨琴",1.15008545682378,0.00141895647152413,"K",1998,"3rd Session"
"蔡中涵",-0.0243597597670637,0.00141895647152413,"K",1998,"3rd Session"
"蔡勝邦",0.999148102547192,0.00141895647152413,"K",1998,"3rd Session"
"蔡同榮",-1.66869474009453,0.00141895647152413,"D",1998,"3rd Session"
"蔡式淵",-1.74241848993708,0.00141895647152413,"D",1998,"3rd Session"
"蔡明憲",-1.47072911459629,0.00141895647152413,"D",1998,"3rd Session"
"蔡正揚",-0.246574779291512,0.00141895647152413,"k2",1998,"3rd Session"
"蔡煌瑯",-1.51889159682919,0.00141895647152413,"D",1998,"3rd Session"
"蔡璧煌",1.13127521552637,0.00141895647152413,"K",1998,"3rd Session"
"蕭裕珍",-1.54947786403913,0.00141895647152413,"D",1998,"3rd Session"
"蕭金蘭",0.919800489434329,0.00141895647152413,"K",1998,"3rd Session"
"蘇煥智",-1.60738257531883,0.00141895647152413,"D",1998,"3rd Session"
"許添財",-1.37805941674489,0.00141895647152413,"O1",1998,"3rd Session"
"許舒博",0.783902152931627,0.00141895647152413,"K",1998,"3rd Session"
"謝啟大",-0.327063164043991,0.00141895647152413,"k2",1998,"3rd Session"
"謝欽宗",0.662592394159833,0.00141895647152413,"K",1998,"3rd Session"
"謝聰敏",-1.59711258783228,0.00141895647152413,"D",1998,"3rd Session"
"謝錦川",-1.54866290059392,0.00141895647152413,"D",1998,"3rd Session"
"賴來焜",-0.298178106184084,0.00141895647152413,"k2",1998,"3rd Session"
"趙永清",0.238825970509185,0.00141895647152413,"K",1998,"3rd Session"
"邱垂貞",-1.37011799530682,0.00141895647152413,"D",1998,"3rd Session"
"郁慕明",-0.219559118085831,0.00141895647152413,"k2",1998,"3rd Session"
"郝龍斌",-0.314380133212208,0.00141895647152413,"k2",1998,"3rd Session"
"郭廷才",0.897782843909817,0.00141895647152413,"K",1998,"3rd Session"
"郭政權",1.01151851884542,0.00141895647152413,"K",1998,"3rd Session"
"郭金生",0.759460363971809,0.00141895647152413,"K",1998,"3rd Session"
"鄭寶清",-1.56020965377646,0.00141895647152413,"D",1998,"3rd Session"
"鄭朝明",-1.5526024728935,0.00141895647152413,"D",1998,"3rd Session"
"鄭永金",1.12101702523563,0.00141895647152413,"K",1998,"3rd Session"
"鄭逢時",1.13673389256895,0.00141895647152413,"K",1998,"3rd Session"
"鄭龍水",-0.270494915838846,0.00141895647152413,"k2",1998,"3rd Session"
"錢達",-0.314524175128211,0.00141895647152413,"k2",1998,"3rd Session"
"鍾利德",1.00395278943606,0.00141895647152413,"K",1998,"3rd Session"
"陳一新",-0.263160459288513,0.00141895647152413,"k2",1998,"3rd Session"
"陳傑儒",0.772438821970223,0.00141895647152413,"K",1998,"3rd Session"
"陳光復",-0.681355407928737,0.00141895647152413,"D",1998,"3rd Session"
"陳其邁",-1.60009664893015,0.00141895647152413,"D",1998,"3rd Session"
"陳宏昌",0.800473470034647,0.00141895647152413,"K",1998,"3rd Session"
"陳定南",-1.6018499445625,0.00141895647152413,"D",1998,"3rd Session"
"陳志彬",0.781691455482811,0.00141895647152413,"K",1998,"3rd Session"
"陳文輝",-0.373121199848683,0.00141895647152413,"D",1998,"3rd Session"
"陳朝容",0.891393248898772,0.00141895647152413,"K",1998,"3rd Session"
"陳永興",-1.11774019421309,0.00141895647152413,"D",1998,"3rd Session"
"陳清寶",1.05891202424218,0.00141895647152413,"K",1998,"3rd Session"
"陳漢強",-0.229197744401348,0.00141895647152413,"k2",1998,"3rd Session"
"陳瓊讚",1.11270990864261,0.00141895647152413,"K",1998,"3rd Session"
"陳癸淼",-0.277610067253663,0.00141895647152413,"k2",1998,"3rd Session"
"陳鴻基",1.12362524017202,0.00141895647152413,"K",1998,"3rd Session"
"靳曾珍麗",1.07491802012542,0.00141895647152413,"K",1998,"3rd Session"
"韓國瑜",1.06983563271649,0.00141895647152413,"K",1998,"3rd Session"
"章仁香",1.07936949771562,0.00141895647152413,"K",1998,"3rd Session"
"顏錦福",-1.65749070053799,0.00141895647152413,"D",1998,"3rd Session"
"饒穎奇",1.16302572643076,0.00141895647152413,"K",1998,"3rd Session"
"馮定國",-0.301854354412894,0.00141895647152413,"k2",1998,"3rd Session"
"高惠宇",-0.307186353817154,0.00141895647152413,"k2",1998,"3rd Session"
"高揚昇",1.04873461468766,0.00141895647152413,"K",1998,"3rd Session"
"高育仁",0.997676220469431,0.00141895647152413,"K",1998,"3rd Session"
"黃主文",0.9111625833701,0.00141895647152413,"K",1998,"3rd Session"
"黃國鐘",0.449046812416559,0.00141895647152413,"k2",1998,"3rd Session"
"黃天福",-1.58216028649931,0.00141895647152413,"D",1998,"3rd Session"
"黃昭順",1.05695782236231,0.00141895647152413,"K",1998,"3rd Session"
"黃清林",1.16346030739498,0.00141895647152413,"K",1998,"3rd Session"
"黃爾璇",-1.62215363739143,0.00141895647152413,"D",1998,"3rd Session"
"黃秀孟",0.84305810567994,0.00141895647152413,"K",1998,"3rd Session"
"丁守中",0.888259933271737,0.00229711211593438,"K",1999,"4th Session"
"伍澤元",0.68956724516816,0.00229711211593438,"O1",1999,"4th Session"
"何嘉榮",-1.48681453536382,0.00229711211593438,"D",1999,"4th Session"
"何智輝",1.03826156177614,0.00229711211593438,"K",1999,"4th Session"
"余政道",-1.50378225722821,0.00229711211593438,"D",1999,"4th Session"
"侯惠仙",0.985285304534941,0.00229711211593438,"K",1999,"4th Session"
"劉俊雄",-1.47835526195251,0.00229711211593438,"D",1999,"4th Session"
"劉光華",1.04844848918637,0.00229711211593438,"K",1999,"4th Session"
"劉憲同",1.02275479527055,0.00229711211593438,"K",1999,"4th Session"
"劉政鴻",1.04575964584605,0.00229711211593438,"K",1999,"4th Session"
"劉文雄",0.441810566363647,0.00229711211593438,"K",1999,"4th Session"
"劉松藩",0.723763547582532,0.00229711211593438,"K",1999,"4th Session"
"劉炳偉",-0.148027749432822,0.00229711211593438,"K",1999,"4th Session"
"劉盛良",0.812776356858397,0.00229711211593438,"K",1999,"4th Session"
"劉銓忠",0.779704363719724,0.00229711211593438,"O1",1999,"4th Session"
"卓榮泰",-1.43974994590336,0.00229711211593438,"D",1999,"4th Session"
"吳光訓",1.04913418472089,0.00229711211593438,"K",1999,"4th Session"
"吳克清",0.5734929216516,0.00229711211593438,"K",1999,"4th Session"
"吳清池",0.376355904107322,0.00229711211593438,"K",1999,"4th Session"
"呂新民",0.958127560538891,0.00229711211593438,"K",1999,"4th Session"
"周五六",1.04494329919717,0.00229711211593438,"K",1999,"4th Session"
"周伯倫",-1.44086963273585,0.00229711211593438,"D",1999,"4th Session"
"周慧瑛",-1.50516630883375,0.00229711211593438,"D",1999,"4th Session"
"周正之",1.01300211544052,0.00229711211593438,"K",1999,"4th Session"
"周清玉",-1.51519842735605,0.00229711211593438,"D",1999,"4th Session"
"周錫瑋",0.349491997508963,0.00229711211593438,"K",1999,"4th Session"
"周雅淑",-1.51140495426484,0.00229711211593438,"D",1999,"4th Session"
"唐碧娥",-1.4311194666543,0.00229711211593438,"D",1999,"4th Session"
"姚高橋",-0.148027749432822,0.00229711211593438,"K",1999,"4th Session"
"宋煦光",1.00618598969353,0.00229711211593438,"K",1999,"4th Session"
"巴燕達魯",-1.50025530392952,0.00229711211593438,"D",1999,"4th Session"
"廖婉汝",1.06612185894498,0.00229711211593438,"K",1999,"4th Session"
"廖學廣",-0.518466619473528,0.00229711211593438,"O1",1999,"4th Session"
"廖福本",0.931160703684946,0.00229711211593438,"K",1999,"4th Session"
"廖風德",1.0293166634483,0.00229711211593438,"K",1999,"4th Session"
"張世良",-0.409334841249571,0.00229711211593438,"k2",1999,"4th Session"
"張俊宏",-1.43974994590336,0.00229711211593438,"D",1999,"4th Session"
"張俊雄",-1.47973512819681,0.00229711211593438,"D",1999,"4th Session"
"張學舜",-1.44533271018696,0.00229711211593438,"D",1999,"4th Session"
"張川田",-1.44750286395833,0.00229711211593438,"D",1999,"4th Session"
"張文儀",0.798778112985241,0.00229711211593438,"K",1999,"4th Session"
"張旭成",-1.37146602795076,0.00229711211593438,"D",1999,"4th Session"
"張明雄",1.07471209224512,0.00229711211593438,"K",1999,"4th Session"
"張清芳",-1.43570449920364,0.00229711211593438,"D",1999,"4th Session"
"張福興",1.0046436328512,0.00229711211593438,"K",1999,"4th Session"
"張秀珍",-1.44024412574867,0.00229711211593438,"D",1999,"4th Session"
"張蔡美",1.01528702460555,0.00229711211593438,"K",1999,"4th Session"
"彭紹瑾",-1.50777241634628,0.00229711211593438,"D",1999,"4th Session"
"徐中雄",0.792863266874937,0.00229711211593438,"K",1999,"4th Session"
"徐少萍",0.917955900305275,0.00229711211593438,"K",1999,"4th Session"
"徐志明",-1.5076668620747,0.00229711211593438,"D",1999,"4th Session"
"徐慶元",-0.0797620331375213,0.00229711211593438,"O5",1999,"4th Session"
"徐成焜",-0.6958215421451,0.00229711211593438,"O5",1999,"4th Session"
"方醫良",0.988216802991604,0.00229711211593438,"K",1999,"4th Session"
"施明德",-1.49773374758012,0.00229711211593438,"D",1999,"4th Session"
"曹啟鴻",-1.52787660432304,0.00229711211593438,"D",1999,"4th Session"
"曹爾忠",1.016470426591,0.00229711211593438,"K",1999,"4th Session"
"曾振農",1.04675961442437,0.00229711211593438,"K",1999,"4th Session"
"曾永權",1.02036118142579,0.00229711211593438,"K",1999,"4th Session"
"曾華德",0.890616373453408,0.00229711211593438,"K",1999,"4th Session"
"曾蔡美佐",1.05138198428685,0.00229711211593438,"K",1999,"4th Session"
"朱惠良",-0.518543286313132,0.00229711211593438,"k2",1999,"4th Session"
"朱星羽",-1.34085715763092,0.00229711211593438,"D",1999,"4th Session"
"朱立倫",0.484718555850907,0.00229711211593438,"K",1999,"4th Session"
"朱鳳芝",0.938449902724934,0.00229711211593438,"K",1999,"4th Session"
"李俊毅",-1.51532160131237,0.00229711211593438,"D",1999,"4th Session"
"李先仁",0.458305758455086,0.00229711211593438,"K",1999,"4th Session"
"李全教",1.0587407761132,0.00229711211593438,"K",1999,"4th Session"
"李嘉進",0.993254758327814,0.00229711211593438,"K",1999,"4th Session"
"李慶安",0.721976379736908,0.00229711211593438,"K",1999,"4th Session"
"李慶華",-1.04463774919064,0.00229711211593438,"k2",1999,"4th Session"
"李慶雄",-1.31270353787351,0.00229711211593438,"O6",1999,"4th Session"
"李應元",-1.5112388728009,0.00229711211593438,"D",1999,"4th Session"
"李文忠",-1.52682300916258,0.00229711211593438,"D",1999,"4th Session"
"李正宗",1.00031751654636,0.00229711211593438,"K",1999,"4th Session"
"李炷烽",-0.60081427619999,0.00229711211593438,"k2",1999,"4th Session"
"李顯榮",1.02303288411686,0.00229711211593438,"K",1999,"4th Session"
"李鳴皋",1.01241965235265,0.00229711211593438,"K",1999,"4th Session"
"林南生",0.943929933075967,0.00229711211593438,"K",1999,"4th Session"
"林國華",-1.53392637743657,0.00229711211593438,"D",1999,"4th Session"
"林國龍",1.07247580485215,0.00229711211593438,"K",1999,"4th Session"
"林宏宗",0.49819285122168,0.00229711211593438,"O1",1999,"4th Session"
"林宗男",-1.51646684111479,0.00229711211593438,"D",1999,"4th Session"
"林建榮",1.0708233140871,0.00229711211593438,"K",1999,"4th Session"
"林志嘉",0.22898382952326,0.00229711211593438,"O5",1999,"4th Session"
"林忠正",-1.43974994590336,0.00229711211593438,"D",1999,"4th Session"
"林政則",0.985557979693699,0.00229711211593438,"K",1999,"4th Session"
"林文郎",-1.434518496656,0.00229711211593438,"D",1999,"4th Session"
"林明義",1.00841487017135,0.00229711211593438,"K",1999,"4th Session"
"林春德",0.875497593558979,0.00229711211593438,"K",1999,"4th Session"
"林正二",0.952913204868598,0.00229711211593438,"K",1999,"4th Session"
"林源山",0.977169285275554,0.00229711211593438,"K",1999,"4th Session"
"林濁水",-1.33590407097598,0.00229711211593438,"D",1999,"4th Session"
"林炳坤",0.927117282130545,0.00229711211593438,"K",1999,"4th Session"
"林瑞圖",-0.40616144630754,0.00229711211593438,"O1",1999,"4th Session"
"林益世",0.999947515233675,0.00229711211593438,"K",1999,"4th Session"
"林耀興",0.743856645808814,0.00229711211593438,"K",1999,"4th Session"
"林豐喜",-1.42792826097741,0.00229711211593438,"D",1999,"4th Session"
"林進春",0.879729335126418,0.00229711211593438,"K",1999,"4th Session"
"林重謨",-1.41237909857912,0.00229711211593438,"D",1999,"4th Session"
"柯建銘",-1.51968039509489,0.00229711211593438,"D",1999,"4th Session"
"梁牧養",-1.43186308643665,0.00229711211593438,"D",1999,"4th Session"
"楊仁福",0.990841576801841,0.00229711211593438,"K",1999,"4th Session"
"楊作洲",0.976096809834493,0.00229711211593438,"K",1999,"4th Session"
"楊吉雄",1.06501208713436,0.00229711211593438,"K",1999,"4th Session"
"楊文欣",0.983354331990216,0.00229711211593438,"K",1999,"4th Session"
"楊瓊瓔",1.03249042812653,0.00229711211593438,"K",1999,"4th Session"
"楊秋興",-1.47667333070793,0.00229711211593438,"D",1999,"4th Session"
"江綺雯",0.934188036197436,0.00229711211593438,"K",1999,"4th Session"
"沈富雄",-1.47332181798144,0.00229711211593438,"D",1999,"4th Session"
"沈智慧",0.657041556651433,0.00229711211593438,"K",1999,"4th Session"
"洪奇昌",-1.52282909266233,0.00229711211593438,"D",1999,"4th Session"
"洪性榮",0.739195655520472,0.00229711211593438,"K",1999,"4th Session"
"洪昭男",0.922508811318029,0.00229711211593438,"K",1999,"4th Session"
"洪玉欽",1.03625147614531,0.00229711211593438,"K",1999,"4th Session"
"洪秀柱",0.892967072804592,0.00229711211593438,"K",1999,"4th Session"
"洪讀",0.918763469948767,0.00229711211593438,"K",1999,"4th Session"
"游月霞",1.01779073541619,0.00229711211593438,"K",1999,"4th Session"
"游淮銀",1.08268785802045,0.00229711211593438,"K",1999,"4th Session"
"湯金全",-1.51140495426484,0.00229711211593438,"D",1999,"4th Session"
"潘維剛",0.803065504428857,0.00229711211593438,"K",1999,"4th Session"
"王世勛",-1.32619797268437,0.00229711211593438,"D",1999,"4th Session"
"王令麟",0.846445962246772,0.00229711211593438,"K",1999,"4th Session"
"王兆釧",-1.52760694037685,0.00229711211593438,"D",1999,"4th Session"
"王天競",0.981374790933421,0.00229711211593438,"K",1999,"4th Session"
"王幸男",-1.4317759726874,0.00229711211593438,"D",1999,"4th Session"
"王拓",-1.52922877967037,0.00229711211593438,"D",1999,"4th Session"
"王昱婷",0.855266619670086,0.00229711211593438,"K",1999,"4th Session"
"王金平",-0.148027749432822,0.00229711211593438,"K",1999,"4th Session"
"王雪峰",-1.51140495426484,0.00229711211593438,"D",1999,"4th Session"
"王麗萍",-0.148027749432822,0.00229711211593438,"D",1999,"4th Session"
"瓦歷斯貝林",0.785244867677423,0.00229711211593438,"N",1999,"4th Session"
"秦慧珠",0.22285983736975,0.00229711211593438,"K",1999,"4th Session"
"翁重鈞",0.782364144787652,0.00229711211593438,"K",1999,"4th Session"
"翁金珠",-1.43570449920364,0.00229711211593438,"D",1999,"4th Session"
"范巽綠",-1.49898861512441,0.00229711211593438,"D",1999,"4th Session"
"范揚盛",1.05160092572982,0.00229711211593438,"K",1999,"4th Session"
"葉宜津",-1.50266346222316,0.00229711211593438,"D",1999,"4th Session"
"葉憲修",0.0110730042955911,0.00229711211593438,"N",1999,"4th Session"
"葉菊蘭",-1.21677834288188,0.00229711211593438,"D",1999,"4th Session"
"蔡中涵",0.608199747589245,0.00229711211593438,"N",1999,"4th Session"
"蔡同榮",-1.44094867527813,0.00229711211593438,"D",1999,"4th Session"
"蔡家福",0.723488809646956,0.00229711211593438,"K",1999,"4th Session"
"蔡明憲",-1.48372520504569,0.00229711211593438,"D",1999,"4th Session"
"蔡煌瑯",-1.43708667008814,0.00229711211593438,"D",1999,"4th Session"
"蔡豪",0.830715162387555,0.00229711211593438,"O1",1999,"4th Session"
"蔡鈴蘭",1.0540486878291,0.00229711211593438,"K",1999,"4th Session"
"許榮淑",-1.4311194666543,0.00229711211593438,"D",1999,"4th Session"
"許添財",-1.39327910367115,0.00229711211593438,"O4",1999,"4th Session"
"許登宮",0.780766626994466,0.00229711211593438,"K",1999,"4th Session"
"許素葉",1.0293166634483,0.00229711211593438,"K",1999,"4th Session"
"許舒博",0.860991795008959,0.00229711211593438,"K",1999,"4th Session"
"許鍾碧霞",-1.49102607300183,0.00229711211593438,"D",1999,"4th Session"
"趙永清",0.145605176056939,0.00229711211593438,"K",1999,"4th Session"
"邱創良",0.484514650715292,0.00229711211593438,"O1",1999,"4th Session"
"邱垂貞",-1.467532822057,0.00229711211593438,"D",1999,"4th Session"
"邱太三",-1.51177312361034,0.00229711211593438,"D",1999,"4th Session"
"邱鏡淳",1.01106280098388,0.00229711211593438,"K",1999,"4th Session"
"郝龍斌",-0.518715229212788,0.00229711211593438,"k2",1999,"4th Session"
"郭廷才",0.782167420284689,0.00229711211593438,"K",1999,"4th Session"
"郭榮振",0.959824123324536,0.00229711211593438,"K",1999,"4th Session"
"郭素春",0.950564934034062,0.00229711211593438,"K",1999,"4th Session"
"鄭寶清",-1.3237441724236,0.00229711211593438,"D",1999,"4th Session"
"鄭朝明",-1.43186308643665,0.00229711211593438,"D",1999,"4th Session"
"鄭永金",1.05477394424087,0.00229711211593438,"K",1999,"4th Session"
"鄭逢時",1.04618463542455,0.00229711211593438,"K",1999,"4th Session"
"鄭金玲",0.688070928417813,0.00229711211593438,"K",1999,"4th Session"
"鄭龍水",-0.488744304023189,0.00229711211593438,"k2",1999,"4th Session"
"陳健治",1.01461119848071,0.00229711211593438,"K",1999,"4th Session"
"陳傑儒",0.984055507734451,0.00229711211593438,"K",1999,"4th Session"
"陳其邁",-1.51140495426484,0.00229711211593438,"D",1999,"4th Session"
"陳勝宏",-1.44890251817022,0.00229711211593438,"D",1999,"4th Session"
"陳學聖",0.180523186505709,0.00229711211593438,"K",1999,"4th Session"
"陳宏昌",0.996237232171752,0.00229711211593438,"K",1999,"4th Session"
"陳定南",-1.49670372968839,0.00229711211593438,"D",1999,"4th Session"
"陳忠信",-1.50052173005109,0.00229711211593438,"D",1999,"4th Session"
"陳振盛",-1.34782941455562,0.00229711211593438,"O1",1999,"4th Session"
"陳振雄",0.923330569872024,0.00229711211593438,"K",1999,"4th Session"
"陳明文",0.66644741502768,0.00229711211593438,"K",1999,"4th Session"
"陳昭南",-1.43186308643665,0.00229711211593438,"D",1999,"4th Session"
"陳景峻",-1.47914657312074,0.00229711211593438,"D",1999,"4th Session"
"陳朝容",0.752858718584958,0.00229711211593438,"K",1999,"4th Session"
"陳根德",1.00472873407055,0.00229711211593438,"K",1999,"4th Session"
"陳榮盛",0.957849173833988,0.00229711211593438,"K",1999,"4th Session"
"陳清寶",1.03260854739845,0.00229711211593438,"K",1999,"4th Session"
"陳瓊讚",1.01539706138031,0.00229711211593438,"K",1999,"4th Session"
"陳超明",0.653420995783041,0.00229711211593438,"O1",1999,"4th Session"
"陳進丁",0.779681773082883,0.00229711211593438,"O5",1999,"4th Session"
"陳鴻基",0.775852140628707,0.00229711211593438,"K",1999,"4th Session"
"靳曾珍麗",0.924022218373281,0.00229711211593438,"K",1999,"4th Session"
"章仁香",0.911284044637682,0.00229711211593438,"K",1999,"4th Session"
"馮定國",-0.488451653728724,0.00229711211593438,"k2",1999,"4th Session"
"馮滬祥",-0.515122673453384,0.00229711211593438,"k2",1999,"4th Session"
"高揚昇",0.998947660181909,0.00229711211593438,"K",1999,"4th Session"
"高育仁",1.01964149641892,0.00229711211593438,"K",1999,"4th Session"
"黃敏惠",1.03889088084192,0.00229711211593438,"K",1999,"4th Session"
"黃明和",0.210535994369175,0.00229711211593438,"O1",1999,"4th Session"
"黃昭順",0.979421849515887,0.00229711211593438,"K",1999,"4th Session"
"黃木添",1.01180179191846,0.00229711211593438,"K",1999,"4th Session"
"黃爾璇",-1.51532160131237,0.00229711211593438,"D",1999,"4th Session"
"黃秀孟",0.98740387082528,0.00229711211593438,"K",1999,"4th Session"
"黃義交",-0.0155896580940554,0.00229711211593438,"O1",1999,"4th Session"
"黃顯洲",0.832559865819118,0.00229711211593438,"K",1999,"4th Session"
"丁守中",0.924302953601318,0.00292546633955878,"K",2000,"4th Session"
"伍澤元",0.194726089501814,0.00292546633955878,"O1",2000,"4th Session"
"何嘉榮",-1.36187333454225,0.00292546633955878,"D",2000,"4th Session"
"何智輝",0.881466905303375,0.00292546633955878,"K",2000,"4th Session"
"余政道",-1.47178447923133,0.00292546633955878,"D",2000,"4th Session"
"侯惠仙",0.540745242772742,0.00292546633955878,"K",2000,"4th Session"
"劉俊雄",-1.41317091187222,0.00292546633955878,"D",2000,"4th Session"
"劉光華",0.847440284151806,0.00292546633955878,"K",2000,"4th Session"
"劉憲同",0.780086509025608,0.00292546633955878,"K",2000,"4th Session"
"劉政鴻",0.811398259133485,0.00292546633955878,"K",2000,"4th Session"
"劉文雄",0.300610039053893,0.00292546633955878,"K",2000,"4th Session"
